order_id,customer_id,order_status,order_date
1932,480,delivered,2023-09-17
1933,859,open,2023-09-17
1934,523,open,2023-09-17
1935,978,open,2023-09-17
1936,887,delivered,2023-09-17
1937,602,paid,2023-09-18
1938,701,paid,2023-09-18
1939,288,open,2023-09-18
1940,297,paid,2023-09-18
1941,636,paid,2023-09-18
1942,291,paid,2023-09-18
1943,215,open,2023-09-18
1944,854,open,2023-09-18
1945,339,paid,2023-09-18
1946,541,open,2023-09-18
1947,744,delivered,2023-09-18
1948,425,paid,2023-09-18
1949,505,open,2023-09-18
1950,603,delivered,2023-09-18
1951,213,open,2023-09-18
1952,198,delivered,2023-09-18
1953,123,open,2023-09-18
1954,143,open,2023-09-18
1955,862,open,2023-09-18
1956,129,open,2023-09-18
1957,549,paid,2023-09-18
1958,878,paid,2023-09-18
1959,617,paid,2023-09-18
1960,875,delivered,2023-09-18
1961,581,paid,2023-09-18
1962,788,paid,2023-09-18
1963,405,paid,2023-09-18
1964,814,open,2023-09-18
1965,901,delivered,2023-09-18
1966,686,paid,2023-09-18
1967,31,delivered,2023-09-18
1968,851,delivered,2023-09-18
1969,777,paid,2023-09-18
1970,642,paid,2023-09-18
1971,846,paid,2023-09-18
1972,618,open,2023-09-18
1973,130,open,2023-09-18
1974,907,paid,2023-09-18
1975,684,paid,2023-09-18
1976,655,open,2023-09-19
1977,869,open,2023-09-19
1978,55,delivered,2023-09-19
1979,228,paid,2023-09-19
1980,784,paid,2023-09-19
1981,638,open,2023-09-19
1982,710,paid,2023-09-19
1983,474,delivered,2023-09-19
1984,930,paid,2023-09-19
1985,580,delivered,2023-09-19
1986,652,delivered,2023-09-19
1987,403,open,2023-09-19
1988,408,paid,2023-09-19
1989,828,paid,2023-09-19
1990,350,open,2023-09-19
1991,677,delivered,2023-09-19
1992,797,open,2023-09-20
1993,148,paid,2023-09-20
1994,148,paid,2023-09-20
1995,446,paid,2023-09-20
1996,558,paid,2023-09-20
1997,171,delivered,2023-09-20
1998,495,open,2023-09-20
1999,90,delivered,2023-09-20
2000,805,delivered,2023-09-20
2001,679,paid,2023-09-20
2002,679,delivered,2023-09-20
2003,774,open,2023-09-20
2004,810,delivered,2023-09-20
2005,639,paid,2023-09-20
2006,247,delivered,2023-09-20
2007,375,delivered,2023-09-20
2008,743,delivered,2023-09-20
2009,133,delivered,2023-09-20
2010,321,paid,2023-09-20
2011,213,delivered,2023-09-20
2012,307,paid,2023-09-20
2013,503,delivered,2023-09-20
2014,404,delivered,2023-09-20
2015,351,open,2023-09-20
2016,109,open,2023-09-20
2017,808,paid,2023-09-20
2018,608,paid,2023-09-20
2019,782,paid,2023-09-20
2020,361,open,2023-09-20
2021,32,open,2023-09-20
2022,185,delivered,2023-09-20
2023,528,delivered,2023-09-20
2024,725,open,2023-09-20
2025,505,delivered,2023-09-20
2026,800,delivered,2023-09-20
2027,741,paid,2023-09-20
2028,620,delivered,2023-09-20
2029,156,open,2023-09-20
2030,232,delivered,2023-09-20
2031,103,open,2023-09-20
2032,517,delivered,2023-09-20
2033,639,delivered,2023-09-20
2034,603,paid,2023-09-20
2035,591,delivered,2023-09-20
2036,228,paid,2023-09-20
2037,337,delivered,2023-09-20
2038,584,open,2023-09-20
2039,247,open,2023-09-20
2040,926,delivered,2023-09-20
2041,84,delivered,2023-09-21
2042,330,open,2023-09-21
2043,937,open,2023-09-21
2044,3,paid,2023-09-21
2045,69,delivered,2023-09-21
2046,135,delivered,2023-09-21
2047,121,paid,2023-09-21
2048,231,delivered,2023-09-21
2049,261,delivered,2023-09-21
2050,738,open,2023-09-21
2051,688,open,2023-09-21
2052,92,paid,2023-09-21
2053,315,paid,2023-09-21
2054,28,delivered,2023-09-21
2055,743,open,2023-09-21
2056,326,paid,2023-09-21
2057,173,open,2023-09-21
2058,59,delivered,2023-09-21
2059,893,paid,2023-09-21
2060,510,open,2023-09-21
2061,525,open,2023-09-21
2062,675,delivered,2023-09-21
2063,965,delivered,2023-09-21
2064,650,delivered,2023-09-21
2065,363,paid,2023-09-21
2066,538,delivered,2023-09-21
2067,583,paid,2023-09-21
2068,425,delivered,2023-09-21
2069,94,paid,2023-09-21
2070,771,paid,2023-09-21
2071,85,delivered,2023-09-21
2072,132,open,2023-09-21
2073,818,paid,2023-09-22
2074,331,delivered,2023-09-23
2075,423,paid,2023-09-23
2076,95,open,2023-09-23
2077,940,open,2023-09-23
2078,483,paid,2023-09-23
2079,277,delivered,2023-09-23
2080,596,paid,2023-09-23
2081,521,open,2023-09-23
2082,866,delivered,2023-09-23
2083,748,open,2023-09-23
2084,545,open,2023-09-23
2085,106,paid,2023-09-23
2086,838,paid,2023-09-23
2087,93,delivered,2023-09-23
2088,427,open,2023-09-23
2089,218,paid,2023-09-23
2090,902,open,2023-09-23
2091,411,open,2023-09-24
2092,612,delivered,2023-09-24
2093,636,delivered,2023-09-24
2094,149,paid,2023-09-24
2095,305,delivered,2023-09-24
2096,852,paid,2023-09-24
2097,699,paid,2023-09-24
2098,859,delivered,2023-09-24
2099,75,delivered,2023-09-24
2100,127,delivered,2023-09-24
2101,516,open,2023-09-24
2102,411,open,2023-09-24
2103,957,paid,2023-09-24
2104,843,delivered,2023-09-24
2105,308,paid,2023-09-24
2106,310,delivered,2023-09-24
2107,199,delivered,2023-09-24
2108,777,delivered,2023-09-24
2109,578,open,2023-09-24
2110,188,open,2023-09-24
2111,831,delivered,2023-09-24
2112,896,paid,2023-09-24
2113,520,open,2023-09-24
2114,800,open,2023-09-24
2115,761,open,2023-09-24
2116,440,open,2023-09-24
2117,337,delivered,2023-09-24
2118,4,delivered,2023-09-24
2119,781,paid,2023-09-24
2120,622,paid,2023-09-24
2121,194,delivered,2023-09-24
2122,773,delivered,2023-09-24
2123,596,paid,2023-09-24
2124,264,open,2023-09-24
2125,381,delivered,2023-09-24
2126,208,open,2023-09-24
2127,128,paid,2023-09-24
2128,429,paid,2023-09-24
2129,305,paid,2023-09-24
2130,220,delivered,2023-09-24
2131,857,open,2023-09-24
2132,368,delivered,2023-09-24
2133,17,open,2023-09-24
2134,179,delivered,2023-09-24
2135,969,open,2023-09-24
2136,597,paid,2023-09-25
2137,232,open,2023-09-25
2138,267,open,2023-09-25
2139,900,paid,2023-09-25
2140,102,open,2023-09-25
2141,257,delivered,2023-09-25
2142,653,delivered,2023-09-25
2143,300,delivered,2023-09-25
2144,590,delivered,2023-09-25
2145,144,open,2023-09-25
2146,244,paid,2023-09-25
2147,465,paid,2023-09-25
2148,181,delivered,2023-09-25
2149,975,open,2023-09-25
2150,483,delivered,2023-09-25
2151,493,open,2023-09-25
2152,668,open,2023-09-25
2153,838,open,2023-09-25
2154,925,open,2023-09-25
2155,325,delivered,2023-09-25
2156,562,delivered,2023-09-25
2157,561,delivered,2023-09-25
2158,100,paid,2023-09-25
2159,265,open,2023-09-25
2160,821,delivered,2023-09-25
2161,907,paid,2023-09-25
2162,81,delivered,2023-09-25
2163,434,delivered,2023-09-25
2164,657,open,2023-09-25
2165,568,paid,2023-09-25
2166,718,open,2023-09-25
2167,190,delivered,2023-09-25
2168,281,paid,2023-09-25
2169,506,delivered,2023-09-25
2170,111,paid,2023-09-25
2171,167,delivered,2023-09-25
2172,572,paid,2023-09-25
2173,457,paid,2023-09-25
2174,267,open,2023-09-25
2175,833,open,2023-09-25
2176,434,paid,2023-09-25
2177,732,paid,2023-09-25
2178,108,delivered,2023-09-25
2179,941,open,2023-09-25
2180,508,open,2023-09-25
2181,711,open,2023-09-25
2182,731,paid,2023-09-25
2183,181,delivered,2023-09-26
2184,272,open,2023-09-26
2185,846,open,2023-09-26
2186,447,open,2023-09-26
2187,590,paid,2023-09-26
2188,83,delivered,2023-09-26
2189,707,paid,2023-09-26
2190,744,delivered,2023-09-26
2191,794,open,2023-09-26
2192,618,delivered,2023-09-26
2193,765,delivered,2023-09-26
2194,75,paid,2023-09-26
2195,26,open,2023-09-26
2196,10,open,2023-09-26
2197,511,open,2023-09-26
2198,819,delivered,2023-09-26
2199,481,open,2023-09-26
2200,474,paid,2023-09-26
2201,629,open,2023-09-26
2202,850,delivered,2023-09-26
2203,210,open,2023-09-26
2204,587,paid,2023-09-26
2205,741,paid,2023-09-26
2206,969,open,2023-09-26
2207,372,delivered,2023-09-26
2208,661,delivered,2023-09-26
2209,112,paid,2023-09-26
2210,384,delivered,2023-09-26
2211,903,paid,2023-09-26
2212,768,delivered,2023-09-26
2213,313,paid,2023-09-26
2214,658,open,2023-09-26
2215,867,open,2023-09-26
2216,853,delivered,2023-09-26
2217,775,paid,2023-09-26
2218,24,delivered,2023-09-26
2219,590,delivered,2023-09-27
2220,723,open,2023-09-27
2221,53,open,2023-09-27
2222,791,paid,2023-09-27
2223,1,paid,2023-09-27
2224,300,delivered,2023-09-27
2225,8,delivered,2023-09-27
2226,670,open,2023-09-27
2227,961,paid,2023-09-27
2228,601,paid,2023-09-27
2229,759,delivered,2023-09-27
2230,93,open,2023-09-27
2231,987,delivered,2023-09-28
2232,290,delivered,2023-09-28
2233,690,paid,2023-09-28
2234,280,paid,2023-09-28
2235,539,delivered,2023-09-28
2236,45,delivered,2023-09-28
2237,241,delivered,2023-09-28
2238,543,paid,2023-09-28
2239,368,paid,2023-09-28
2240,1000,open,2023-09-28
2241,839,delivered,2023-09-28
2242,299,open,2023-09-28
2243,281,paid,2023-09-28
2244,849,open,2023-09-28
2245,468,open,2023-09-28
2246,274,delivered,2023-09-28
2247,283,paid,2023-09-28
2248,700,open,2023-09-28
2249,137,delivered,2023-09-28
2250,806,paid,2023-09-28
2251,948,delivered,2023-09-28
2252,599,open,2023-09-28
2253,716,delivered,2023-09-28
2254,359,open,2023-09-28
2255,662,delivered,2023-09-28
2256,249,paid,2023-09-28
2257,228,paid,2023-09-28
2258,35,open,2023-09-28
2259,278,delivered,2023-09-28
2260,659,open,2023-09-28
2261,338,open,2023-09-28
2262,300,paid,2023-09-28
2263,659,paid,2023-09-28
2264,340,delivered,2023-09-28
2265,517,open,2023-09-28
2266,260,open,2023-09-28
2267,173,open,2023-09-28
2268,632,open,2023-09-28
2269,361,paid,2023-09-28
2270,529,delivered,2023-09-28
2271,479,delivered,2023-09-28
2272,487,paid,2023-09-28
2273,561,paid,2023-09-28
2274,494,paid,2023-09-28
2275,391,paid,2023-09-28
2276,544,paid,2023-09-28
2277,986,delivered,2023-09-28
2278,334,paid,2023-09-28
2279,389,paid,2023-09-28
2280,837,open,2023-09-29
2281,655,delivered,2023-09-29
2282,404,paid,2023-09-29
2283,706,delivered,2023-09-29
2284,134,paid,2023-09-29
2285,909,open,2023-09-29
2286,608,delivered,2023-09-29
2287,243,delivered,2023-09-29
2288,86,open,2023-09-29
2289,438,paid,2023-09-29
2290,50,open,2023-09-29
2291,78,open,2023-09-29
2292,407,paid,2023-09-29
2293,940,paid,2023-09-29
2294,279,delivered,2023-09-29
2295,426,paid,2023-09-29
2296,514,paid,2023-09-29
2297,141,paid,2023-09-29
2298,485,delivered,2023-09-29
2299,351,open,2023-09-29
2300,123,delivered,2023-09-30
2301,432,paid,2023-09-30
2302,275,open,2023-09-30
2303,199,open,2023-09-30
2304,442,open,2023-09-30
2305,478,paid,2023-09-30
2306,736,open,2023-09-30
2307,720,open,2023-09-30
2308,276,paid,2023-09-30
2309,685,paid,2023-09-30
2310,681,open,2023-09-30
2311,596,delivered,2023-09-30
2312,921,paid,2023-09-30
2313,207,delivered,2023-09-30
2314,8,delivered,2023-09-30
2315,396,paid,2023-09-30
2316,503,open,2023-09-30
2317,869,delivered,2023-09-30
2318,336,delivered,2023-09-30
2319,200,delivered,2023-09-30
2320,982,paid,2023-09-30
2321,933,paid,2023-09-30
2322,474,paid,2023-09-30
2323,168,delivered,2023-09-30
2324,26,delivered,2023-09-30
2325,808,paid,2023-09-30
2326,33,paid,2023-09-30
2327,449,delivered,2023-09-30
2328,689,open,2023-09-30
2329,821,paid,2023-09-30
2330,319,paid,2023-09-30
2331,704,delivered,2023-09-30
2332,415,paid,2023-09-30
2333,691,open,2023-09-30
2334,968,delivered,2023-09-30
2335,729,open,2023-09-30
2336,786,open,2023-10-01
2337,363,paid,2023-10-01
2338,750,delivered,2023-10-01
2339,688,paid,2023-10-01
2340,97,delivered,2023-10-01
2341,990,paid,2023-10-01
2342,563,paid,2023-10-01
2343,444,paid,2023-10-01
2344,478,paid,2023-10-01
2345,420,paid,2023-10-01
2346,570,paid,2023-10-01
2347,791,delivered,2023-10-01
2348,244,paid,2023-10-01
2349,679,delivered,2023-10-01
2350,832,delivered,2023-10-01
2351,764,open,2023-10-01
2352,831,open,2023-10-01
2353,808,paid,2023-10-01
2354,736,open,2023-10-01
2355,983,open,2023-10-01
2356,104,delivered,2023-10-01
2357,337,paid,2023-10-01
2358,548,delivered,2023-10-01
2359,444,delivered,2023-10-01
2360,395,delivered,2023-10-01
2361,395,paid,2023-10-01
2362,972,delivered,2023-10-01
2363,611,delivered,2023-10-01
2364,362,paid,2023-10-01
2365,142,open,2023-10-01
2366,263,delivered,2023-10-01
2367,387,delivered,2023-10-01
2368,192,open,2023-10-01
2369,218,delivered,2023-10-01
2370,964,paid,2023-10-01
2371,435,open,2023-10-01
2372,340,delivered,2023-10-01
2373,761,delivered,2023-10-01
2374,501,delivered,2023-10-01
2375,266,open,2023-10-01
2376,437,open,2023-10-01
2377,386,open,2023-10-01
2378,205,paid,2023-10-01
2379,442,paid,2023-10-01
2380,241,delivered,2023-10-01
2381,530,paid,2023-10-01
2382,288,paid,2023-10-01
2383,417,delivered,2023-10-01
2384,731,paid,2023-10-01
2385,870,paid,2023-10-02
2386,542,open,2023-10-02
2387,22,open,2023-10-02
2388,130,paid,2023-10-02
2389,38,delivered,2023-10-02
2390,384,paid,2023-10-02
2391,252,open,2023-10-02
2392,308,open,2023-10-02
2393,619,open,2023-10-02
2394,571,paid,2023-10-02
2395,95,open,2023-10-02
2396,137,paid,2023-10-02
2397,871,delivered,2023-10-02
2398,939,delivered,2023-10-02
2399,729,open,2023-10-02
2400,726,open,2023-10-02
2401,78,open,2023-10-02
2402,985,open,2023-10-02
2403,356,delivered,2023-10-02
2404,561,open,2023-10-02
2405,476,paid,2023-10-02
2406,825,paid,2023-10-02
2407,172,paid,2023-10-02
2408,118,open,2023-10-02
2409,972,paid,2023-10-02
2410,458,open,2023-10-02
2411,323,open,2023-10-02
2412,448,paid,2023-10-02
2413,358,delivered,2023-10-02
2414,434,delivered,2023-10-02
2415,904,open,2023-10-02
2416,227,open,2023-10-02
2417,11,delivered,2023-10-02
2418,341,paid,2023-10-02
2419,565,paid,2023-10-02
2420,223,delivered,2023-10-02
2421,37,open,2023-10-03
2422,756,paid,2023-10-03
2423,392,open,2023-10-03
2424,705,delivered,2023-10-03
2425,532,open,2023-10-03
2426,319,paid,2023-10-03
2427,315,delivered,2023-10-03
2428,39,delivered,2023-10-03
2429,114,open,2023-10-03
2430,25,paid,2023-10-03
2431,331,open,2023-10-03
2432,698,open,2023-10-03
2433,352,open,2023-10-03
2434,746,open,2023-10-03
2435,664,delivered,2023-10-03
2436,98,paid,2023-10-03
2437,738,delivered,2023-10-03
2438,651,open,2023-10-03
2439,247,delivered,2023-10-03
2440,609,paid,2023-10-03
2441,271,delivered,2023-10-03
2442,103,open,2023-10-03
2443,996,open,2023-10-03
2444,445,delivered,2023-10-04
2445,965,paid,2023-10-04
2446,397,paid,2023-10-04
2447,855,open,2023-10-04
2448,565,delivered,2023-10-04
2449,479,open,2023-10-04
2450,681,open,2023-10-04
2451,280,open,2023-10-04
2452,480,delivered,2023-10-04
2453,740,delivered,2023-10-04
2454,648,delivered,2023-10-04
2455,534,open,2023-10-04
2456,781,paid,2023-10-04
2457,157,open,2023-10-04
2458,286,delivered,2023-10-04
2459,662,delivered,2023-10-04
2460,798,delivered,2023-10-04
2461,236,open,2023-10-04
2462,624,delivered,2023-10-04
2463,499,delivered,2023-10-04
2464,307,delivered,2023-10-04
2465,290,delivered,2023-10-04
2466,533,open,2023-10-04
2467,940,open,2023-10-04
2468,462,open,2023-10-05
2469,673,paid,2023-10-05
2470,65,paid,2023-10-05
2471,353,open,2023-10-05
2472,90,paid,2023-10-05
2473,50,delivered,2023-10-05
2474,676,paid,2023-10-05
2475,698,paid,2023-10-05
2476,677,delivered,2023-10-05
2477,715,delivered,2023-10-05
2478,139,paid,2023-10-05
2479,301,delivered,2023-10-05
2480,434,paid,2023-10-05
2481,582,paid,2023-10-05
2482,690,paid,2023-10-05
2483,360,delivered,2023-10-05
2484,978,open,2023-10-05
2485,953,paid,2023-10-06
2486,494,delivered,2023-10-06
2487,847,delivered,2023-10-06
2488,550,paid,2023-10-06
2489,293,paid,2023-10-06
2490,431,delivered,2023-10-06
2491,81,delivered,2023-10-06
2492,80,open,2023-10-06
2493,594,paid,2023-10-06
2494,850,delivered,2023-10-06
2495,184,open,2023-10-07
2496,754,paid,2023-10-07
2497,507,delivered,2023-10-08
2498,207,paid,2023-10-08
2499,929,open,2023-10-08
2500,779,paid,2023-10-08
2501,889,open,2023-10-08
2502,96,paid,2023-10-08
2503,589,open,2023-10-08
2504,112,paid,2023-10-08
2505,851,delivered,2023-10-08
2506,106,open,2023-10-08
2507,235,open,2023-10-08
2508,719,paid,2023-10-08
2509,909,paid,2023-10-08
2510,541,paid,2023-10-08
2511,733,open,2023-10-08
2512,759,open,2023-10-08
2513,588,paid,2023-10-08
2514,215,delivered,2023-10-08
2515,105,delivered,2023-10-08
2516,707,paid,2023-10-08
2517,596,paid,2023-10-08
2518,777,open,2023-10-08
2519,340,paid,2023-10-08
2520,951,delivered,2023-10-08
2521,211,open,2023-10-08
2522,807,paid,2023-10-08
2523,292,paid,2023-10-08
2524,346,paid,2023-10-08
2525,68,open,2023-10-08
2526,644,delivered,2023-10-08
2527,550,paid,2023-10-08
2528,751,delivered,2023-10-08
2529,562,delivered,2023-10-08
2530,524,paid,2023-10-08
2531,621,delivered,2023-10-08
2532,200,delivered,2023-10-08
2533,632,open,2023-10-08
2534,443,paid,2023-10-08
2535,472,delivered,2023-10-08
2536,397,paid,2023-10-08
2537,237,paid,2023-10-08
2538,816,paid,2023-10-08
2539,973,delivered,2023-10-08
2540,717,paid,2023-10-09
2541,343,delivered,2023-10-09
2542,721,delivered,2023-10-09
2543,504,open,2023-10-09
2544,753,paid,2023-10-09
2545,322,delivered,2023-10-09
2546,760,open,2023-10-09
2547,321,delivered,2023-10-09
2548,416,delivered,2023-10-09
2549,478,open,2023-10-09
2550,140,paid,2023-10-09
2551,939,paid,2023-10-09
2552,395,open,2023-10-09
2553,906,open,2023-10-09
2554,126,paid,2023-10-09
2555,231,paid,2023-10-09
2556,371,delivered,2023-10-09
2557,553,open,2023-10-09
2558,475,paid,2023-10-09
2559,945,open,2023-10-09
2560,737,delivered,2023-10-09
2561,1000,delivered,2023-10-09
2562,357,paid,2023-10-09
2563,796,open,2023-10-09
2564,56,open,2023-10-09
2565,827,paid,2023-10-09
2566,134,delivered,2023-10-09
2567,185,paid,2023-10-09
2568,226,open,2023-10-09
2569,721,paid,2023-10-09
2570,466,paid,2023-10-09
2571,320,open,2023-10-09
2572,624,paid,2023-10-09
2573,102,paid,2023-10-09
2574,315,paid,2023-10-09
2575,106,delivered,2023-10-09
2576,258,open,2023-10-09
2577,270,open,2023-10-09
2578,744,delivered,2023-10-09
2579,262,paid,2023-10-09
2580,522,paid,2023-10-09
2581,490,open,2023-10-09
2582,11,open,2023-10-09
2583,479,paid,2023-10-09
2584,431,open,2023-10-10
2585,746,paid,2023-10-10
2586,32,delivered,2023-10-10
2587,258,open,2023-10-10
2588,758,paid,2023-10-10
2589,379,open,2023-10-11
2590,791,open,2023-10-11
2591,400,delivered,2023-10-11
2592,355,paid,2023-10-11
2593,978,open,2023-10-11
2594,52,delivered,2023-10-11
2595,664,open,2023-10-11
2596,420,open,2023-10-11
2597,589,delivered,2023-10-11
2598,502,open,2023-10-11
2599,344,paid,2023-10-11
2600,584,delivered,2023-10-11
2601,416,delivered,2023-10-11
2602,804,paid,2023-10-11
2603,253,paid,2023-10-11
2604,156,paid,2023-10-11
2605,811,paid,2023-10-11
2606,240,paid,2023-10-11
2607,894,delivered,2023-10-11
2608,613,open,2023-10-11
2609,210,delivered,2023-10-12
2610,28,open,2023-10-12
2611,340,open,2023-10-12
2612,382,delivered,2023-10-12
2613,890,paid,2023-10-12
2614,239,paid,2023-10-12
2615,51,open,2023-10-12
2616,407,paid,2023-10-12
2617,322,paid,2023-10-12
2618,86,delivered,2023-10-12
2619,745,paid,2023-10-12
2620,329,delivered,2023-10-12
2621,999,delivered,2023-10-12
2622,619,delivered,2023-10-12
2623,712,paid,2023-10-12
2624,152,open,2023-10-12
2625,578,delivered,2023-10-12
2626,230,delivered,2023-10-12
2627,310,paid,2023-10-12
2628,551,open,2023-10-12
2629,700,paid,2023-10-12
2630,880,open,2023-10-12
2631,667,delivered,2023-10-12
2632,697,open,2023-10-12
2633,590,delivered,2023-10-12
2634,725,paid,2023-10-12
2635,134,paid,2023-10-12
2636,522,paid,2023-10-12
2637,69,open,2023-10-12
2638,709,paid,2023-10-12
2639,914,delivered,2023-10-13
2640,643,delivered,2023-10-13
2641,882,paid,2023-10-14
2642,895,delivered,2023-10-14
2643,72,open,2023-10-14
2644,230,open,2023-10-14
2645,103,delivered,2023-10-14
2646,999,paid,2023-10-15
2647,853,paid,2023-10-15
2648,619,open,2023-10-15
2649,99,open,2023-10-15
2650,217,open,2023-10-15
2651,949,delivered,2023-10-15
2652,696,delivered,2023-10-15
2653,145,paid,2023-10-15
2654,201,open,2023-10-15
2655,295,delivered,2023-10-15
2656,498,paid,2023-10-15
2657,226,paid,2023-10-15
2658,743,open,2023-10-15
2659,239,open,2023-10-15
2660,311,open,2023-10-15
2661,2,open,2023-10-15
2662,849,delivered,2023-10-15
2663,997,paid,2023-10-15
2664,20,delivered,2023-10-15
2665,876,delivered,2023-10-15
2666,645,paid,2023-10-15
2667,913,open,2023-10-15
2668,791,open,2023-10-15
2669,426,open,2023-10-15
2670,787,delivered,2023-10-15
2671,977,open,2023-10-15
2672,133,delivered,2023-10-15
2673,6,paid,2023-10-15
2674,493,paid,2023-10-15
2675,962,open,2023-10-15
2676,617,delivered,2023-10-15
2677,914,paid,2023-10-15
2678,229,delivered,2023-10-15
2679,176,delivered,2023-10-16
2680,194,open,2023-10-16
2681,153,paid,2023-10-16
2682,221,delivered,2023-10-16
2683,843,delivered,2023-10-16
2684,503,open,2023-10-16
2685,514,delivered,2023-10-16
2686,491,paid,2023-10-16
2687,569,paid,2023-10-16
2688,240,delivered,2023-10-16
2689,653,paid,2023-10-16
2690,740,open,2023-10-16
2691,314,open,2023-10-16
2692,793,open,2023-10-16
2693,604,open,2023-10-16
2694,484,paid,2023-10-16
2695,532,delivered,2023-10-16
2696,66,delivered,2023-10-16
2697,958,paid,2023-10-16
2698,932,paid,2023-10-16
2699,27,open,2023-10-16
2700,710,delivered,2023-10-16
2701,917,paid,2023-10-16
2702,40,paid,2023-10-16
2703,866,paid,2023-10-16
2704,830,open,2023-10-16
2705,878,paid,2023-10-16
2706,611,open,2023-10-16
2707,87,open,2023-10-16
2708,721,delivered,2023-10-16
2709,172,open,2023-10-16
2710,538,paid,2023-10-16
2711,653,open,2023-10-16
2712,526,paid,2023-10-16
2713,266,open,2023-10-16
2714,321,delivered,2023-10-17
2715,797,open,2023-10-17
2716,724,delivered,2023-10-18
2717,620,open,2023-10-18
2718,405,open,2023-10-18
2719,692,open,2023-10-18
2720,944,open,2023-10-18
2721,743,open,2023-10-18
2722,971,delivered,2023-10-18
2723,2,open,2023-10-18
2724,768,open,2023-10-18
2725,718,delivered,2023-10-18
2726,286,open,2023-10-18
2727,649,open,2023-10-18
2728,516,paid,2023-10-18
2729,797,open,2023-10-18
2730,210,open,2023-10-18
2731,551,open,2023-10-18
2732,873,paid,2023-10-18
2733,381,open,2023-10-18
2734,485,open,2023-10-18
2735,286,paid,2023-10-18
2736,710,delivered,2023-10-18
2737,115,open,2023-10-18
2738,708,paid,2023-10-18
2739,345,delivered,2023-10-18
2740,693,open,2023-10-18
2741,946,paid,2023-10-18
2742,23,paid,2023-10-18
2743,639,paid,2023-10-18
2744,599,delivered,2023-10-18
2745,340,delivered,2023-10-18
2746,434,open,2023-10-18
2747,644,paid,2023-10-19
2748,661,paid,2023-10-19
2749,287,delivered,2023-10-19
2750,488,paid,2023-10-19
2751,194,paid,2023-10-19
2752,917,open,2023-10-19
2753,570,open,2023-10-19
2754,695,paid,2023-10-19
2755,798,open,2023-10-19
2756,503,paid,2023-10-19
2757,191,open,2023-10-19
2758,953,paid,2023-10-19
2759,827,delivered,2023-10-19
2760,829,paid,2023-10-19
2761,860,open,2023-10-19
2762,796,delivered,2023-10-19
2763,809,delivered,2023-10-19
2764,882,open,2023-10-19
2765,510,delivered,2023-10-19
2766,182,paid,2023-10-19
2767,469,paid,2023-10-19
2768,167,open,2023-10-19
2769,149,paid,2023-10-19
2770,264,delivered,2023-10-19
2771,77,open,2023-10-19
2772,790,open,2023-10-19
2773,384,paid,2023-10-19
2774,390,open,2023-10-19
2775,526,open,2023-10-19
2776,809,delivered,2023-10-19
2777,861,delivered,2023-10-19
2778,374,delivered,2023-10-19
2779,901,delivered,2023-10-19
2780,364,paid,2023-10-19
2781,98,open,2023-10-19
2782,621,paid,2023-10-19
2783,774,delivered,2023-10-19
2784,980,open,2023-10-19
2785,841,open,2023-10-20
2786,110,open,2023-10-20
2787,539,open,2023-10-20
2788,383,paid,2023-10-20
2789,683,open,2023-10-20
2790,216,paid,2023-10-20
2791,69,delivered,2023-10-20
2792,922,open,2023-10-20
2793,857,paid,2023-10-20
2794,158,paid,2023-10-20
2795,333,paid,2023-10-20
2796,664,paid,2023-10-20
2797,132,open,2023-10-20
2798,796,paid,2023-10-20
2799,132,delivered,2023-10-20
2800,474,paid,2023-10-20
2801,200,paid,2023-10-20
2802,830,delivered,2023-10-20
2803,629,delivered,2023-10-20
2804,66,open,2023-10-20
2805,55,delivered,2023-10-20
2806,561,paid,2023-10-20
2807,634,open,2023-10-20
2808,729,paid,2023-10-20
2809,580,open,2023-10-20
2810,122,delivered,2023-10-20
2811,618,open,2023-10-20
2812,50,open,2023-10-20
2813,135,paid,2023-10-20
2814,514,delivered,2023-10-20
2815,640,paid,2023-10-20
2816,795,delivered,2023-10-20
2817,327,open,2023-10-20
2818,955,paid,2023-10-20
2819,637,open,2023-10-20
2820,194,delivered,2023-10-20
2821,171,delivered,2023-10-20
2822,722,open,2023-10-20
2823,661,paid,2023-10-20
2824,292,open,2023-10-20
2825,272,delivered,2023-10-20
2826,612,paid,2023-10-20
2827,76,delivered,2023-10-21
2828,958,open,2023-10-21
2829,755,open,2023-10-21
2830,158,paid,2023-10-21
2831,245,open,2023-10-21
2832,621,paid,2023-10-22
2833,705,delivered,2023-10-22
2834,153,paid,2023-10-22
2835,216,delivered,2023-10-22
2836,136,open,2023-10-22
2837,218,open,2023-10-22
2838,460,paid,2023-10-22
2839,751,paid,2023-10-22
2840,102,delivered,2023-10-22
2841,742,paid,2023-10-22
2842,327,paid,2023-10-22
2843,692,delivered,2023-10-22
2844,732,open,2023-10-22
2845,759,open,2023-10-22
2846,965,delivered,2023-10-23
2847,931,paid,2023-10-23
2848,994,delivered,2023-10-23
2849,787,paid,2023-10-23
2850,621,open,2023-10-23
2851,351,delivered,2023-10-23
2852,683,delivered,2023-10-23
2853,936,open,2023-10-23
2854,742,paid,2023-10-23
2855,412,paid,2023-10-23
2856,899,open,2023-10-23
2857,463,open,2023-10-23
2858,423,delivered,2023-10-23
2859,652,paid,2023-10-23
2860,521,delivered,2023-10-23
2861,414,delivered,2023-10-23
2862,878,paid,2023-10-23
2863,408,open,2023-10-23
